ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_TifNum,Metadata_Well,Metadata_Z,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_YFP,Intensity_IntegratedIntensity_YFP,Intensity_LowerQuartileIntensity_YFP,Intensity_MADIntensity_YFP,Intensity_MassDisplacement_YFP,Intensity_MaxIntensityEdge_YFP,Intensity_MaxIntensity_YFP,Intensity_MeanIntensityEdge_YFP,Intensity_MeanIntensity_YFP,Intensity_MedianIntensity_YFP,Intensity_MinIntensityEdge_YFP,Intensity_MinIntensity_YFP,Intensity_StdIntensityEdge_YFP,Intensity_StdIntensity_YFP,Intensity_UpperQuartileIntensity_YFP,Location_CenterMassIntensity_X_YFP,Location_CenterMassIntensity_Y_YFP,Location_CenterMassIntensity_Z_YFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_YFP,Location_MaxIntensity_Y_YFP,Location_MaxIntensity_Z_YFP,Number_Object_Number,Parent_Trans_1,TrackObjects_Displacement_1500,TrackObjects_DistanceTraveled_1500,TrackObjects_FinalAge_1500,TrackObjects_IntegratedDistance_1500,TrackObjects_Label_1500,TrackObjects_Lifetime_1500,TrackObjects_Linearity_1500,TrackObjects_ParentImageNumber_1500,TrackObjects_ParentObjectNumber_1500,TrackObjects_TrajectoryX_1500,TrackObjects_TrajectoryY_1500
107,1,0,nan,monochrome,nan,nan,106,nan,0,0,nan,1,1,494,442,161,0,nan,nan,106,46809,269.0,225.0,1.0,1.1825993660641054,0.79908041901500215,1.0,0.59767106321582242,0.34734336223055928,321.08018103500677,349.01289374462942,100.62305898749054,31.788022808331068,27.202941017470888,214.94188403732184,193.04116036749457,51.16787491715283,1301.337999999995,0.88968505882576554,3.7652552062645555,210.08024929487146,0.0034180209040641785,0.00033569848164916039,5.0772079771981877,0.0038605325389653444,0.0087586790323257446,0.003426073891050551,0.0044880311327922294,0.0037079423200339079,0.0032349126413464546,0.003219653619453311,0.0001178511307224931,0.0015208668495604323,0.0051728086546063423,264.53559512572969,227.02411003485673,0.0,269.0822064132966,224.76438291781494,247.0,244.0,0.0,1,1,97.468906048280985,2.2737259958513243,nan,312.29858561813819,1,107,0.31210165699392789,106.0,1,1.4671246577028114,1.7370593377805221
108,1,0,nan,monochrome,nan,nan,107,nan,0,0,nan,1,1,494,442,161,0,nan,nan,107,44715,264.0,224.0,1.0,1.1101190966586538,0.73243538302115141,1.0,0.65354652947280722,0.49569193647990295,293.26072771371616,316.73490492839591,102.1420579389313,33.247934644697466,29.017236257093817,214.77360655912901,199.66262251258132,51.814411955081532,1064.695999999996,0.91361379563982581,3.1137865255586803,203.16246488830075,0.0034332799259573221,0.00035095750354230404,6.1772151943963971,0.0038452735170722008,0.0088807512074708939,0.0034292803144919388,0.0045434969224712228,0.0037232013419270515,0.0032501716632395983,0.003219653619453311,0.00011940851365739149,0.0015557943809348768,0.0053864349611103535,266.73290612311121,233.10199972473126,0.0,272.74073577099409,231.66534719892653,263.0,259.0,0.0,1,1,105.03305844339914,7.8107710931963901,nan,320.10935671133456,1,108,0.32811617730410469,107.0,1,3.6585293576974891,6.9009642811115839
109,1,0,nan,monochrome,nan,nan,108,nan,0,0,nan,1,1,494,442,161,0,nan,nan,108,48058,266.0,223.0,1.0,1.1829460197972395,0.7963855334186406,1.0,0.60066493350664929,0.41003829741239411,324.86933736242474,352.30242690052535,102.18121158021175,32.044108805335512,27.294688127912362,217.43352101729678,196.47749504360112,50.094468674377936,1213.5999999999956,0.88259168793961518,3.570397496689111,215.30727304914035,0.0034180209040641785,0.00032043945975601673,5.0731078340746398,0.0038452735170722008,0.0088807512074708939,0.0034264851215826402,0.0044801546682995616,0.0036926832981407642,0.003219653619453311,0.0032043945975601673,0.00012102926274563515,0.0015316241011366868,0.0050812545232474804,264.03345171544271,226.90514547239238,0.0,268.73921095343127,225.00982146572892,235.0,223.0,0.0,1,1,97.41590954046687,7.7658369575227839,nan,327.87519366885732,1,109,0.29711277773229039,108.0,1,-4.0015248175628244,-6.6555257331976065
110,1,0,nan,monochrome,nan,nan,109,nan,0,0,nan,1,1,494,442,161,0,nan,nan,109,47867,273.0,221.0,1.0,1.1860872878233051,0.80136596202860322,1.0,0.6052525099259034,0.39813397138785178,325.60318372408932,353.92230785865985,100.80674580602232,32.019889478493646,27.586228448267445,215.79467204399123,194.76748418686569,51.555775218261395,1229.1599999999951,0.89301605365521497,3.531837948365137,215.79821684607305,0.0034180209040641785,0.00035095750354230404,4.7309019070222309,0.0038300144951790571,0.0088197151198983192,0.0034289688819079001,0.0045082878986791117,0.0037232013419270515,0.003219653619453311,0.0031891355756670237,0.00012165367300293075,0.0015483805355126284,0.005142290610820055,267.99683590655974,226.70344625021562,0.0,272.4583742453047,225.1298807111371,262.0,252.0,0.0,1,1,100.06066465596754,3.7211006186378217,nan,331.59629428749514,1,110,0.30175447186757343,109.0,1,3.7191632918734285,0.12005924540818569
111,1,0,nan,monochrome,nan,nan,110,nan,0,0,nan,1,1,494,442,161,0,nan,nan,110,48904,274.0,222.0,1.0,1.1857455422185452,0.80011215488325449,1.0,0.60760122752742673,0.43202540557587821,328.8196398168273,356.72398293358413,102.69371937952194,32.524710883815409,28.160255680657446,218.63178557619105,197.24260267558159,52.356748821962576,1192.6759999999952,0.89132713039833034,3.4623178457841277,220.22354681929573,0.0034180209040641785,0.00035095750354230404,4.5255156519216211,0.0040436410345137119,0.0090333409607410431,0.0034280374710733939,0.0045031806563736246,0.0037232013419270515,0.0032349126413464546,0.0032043945975601673,0.0001360051910246928,0.0015610715951567401,0.0050812545232474804,270.54693451252763,226.43619895956888,0.0,274.81392115164402,224.92851300507115,268.0,255.0,0.0,1,1,101.57501277017613,2.3641383591090941,nan,333.96043264660426,1,111,0.30415283620638511,110.0,1,2.3555469063393275,-0.20136770606595178
112,1,0,nan,monochrome,nan,nan,111,nan,0,0,nan,1,1,494,442,161,0,nan,nan,111,49270,275.0,220.0,1.0,1.1945581814532957,0.80604086053218749,1.0,0.60766394099727428,0.34655950569924837,332.43703165711764,361.58124951385406,103.01941564578979,32.227037641591949,27.730849247724095,218.14998588680322,196.75614548327096,53.37317165344561,1336.6179999999947,0.88765978146309821,3.8268558776471764,222.75932165491395,0.0034180209040641785,0.00036621652543544769,4.2700625468137359,0.0038910505827516317,0.0088044553995132446,0.0034198890774326867,0.0045211958931380952,0.0037384603638201952,0.003219653619453311,0.003219653619453311,0.00011565485430106992,0.0015699687233445105,0.0051270313560962677,271.24629534295525,226.45431247116875,0.0,275.36032068195658,225.3105337933834,254.0,218.0,0.0,1,1,102.23203523734311,0.66670257943740674,nan,334.62713522604167,1,112,0.30551029631319365,111.0,1,0.54639953031255573,0.3820207883122464
113,1,0,nan,monochrome,nan,nan,112,nan,0,0,nan,1,1,494,442,161,0,nan,nan,112,50121,278.0,214.0,1.0,1.1727475178423981,0.79246524878351643,1.0,0.62179463322043993,0.37079750405602857,329.58324808518228,356.85431200981725,103.16006979447037,32.393958404989789,28.0178514522438,217.53201709527372,201.01844823480829,53.309717709632146,1303.3059999999946,0.8969960537972137,3.7603875785134733,227.66262529045343,0.0034180209040641785,0.00038147554732859135,3.9534440737893735,0.00396734569221735,0.0087586790323257446,0.0034341439073182402,0.004542260236037857,0.0037537193857133389,0.0032501716632395983,0.0032043945975601673,0.00013093908065664413,0.0015752563000881903,0.0052033266983926296,273.89842541424412,223.87351182965992,0.0,277.79385886155501,223.19873905149538,255.0,196.0,0.0,1,1,102.52652657715919,3.2220777618532299,nan,337.84921298789493,1,113,0.30346830075591352,112.0,1,2.433538179598429,-2.1117947418880192
114,1,0,nan,monochrome,nan,nan,113,nan,0,0,nan,1,1,494,442,161,0,nan,nan,113,50721,284.0,213.0,1.0,1.1845445904069831,0.79376668746448908,1.0,0.61951582958764906,0.31841269841105468,333.46322707666661,360.21798955632408,102.77159140540736,32.387453018571755,28.0,220.17986148815152,202.81979277359366,55.449701886371187,1414.8279999999943,0.89157833676106113,4.1062333099544048,230.33724193507805,0.0034180209040641785,0.00036621652543544769,3.5562897831091815,0.0041351951658725739,0.0087739378213882446,0.0034275737144861475,0.0045412598713565986,0.0037537193857133389,0.0032501716632395983,0.003219653619453311,0.00012551089137136995,0.0015813775992972244,0.0051880674436688423,277.07074824851497,224.2816019919477,0.0,280.62110368486424,224.07624061039806,258.0,228.0,0.0,1,1,105.20257909709846,2.9602909108405995,nan,340.80950389873556,1,114,0.30868440549227527,113.0,1,2.8272448233092291,0.87750155890267934
115,1,0,nan,monochrome,nan,nan,114,nan,0,0,nan,1,1,494,442,161,0,nan,nan,114,47614,282.0,217.0,1.0,1.1293636111030527,0.7588612840928084,1.0,0.67566340286646798,0.52977978324264141,309.41906755630305,333.42165496560057,102.61091559868278,33.707439912929942,29.698484809834994,216.922893709063,201.50987780632249,57.349638754373885,1062.7339999999958,0.91547779273216701,3.0862287324853241,219.9514632881619,0.0034332799259573221,0.000396734569221735,5.7768272784194972,0.0040436410345137119,0.0088807512074708939,0.0034406117419011418,0.004619470392913049,0.0037842374294996262,0.0032349126413464546,0.00317387655377388,0.00014018670947271079,0.0016387946074254659,0.0054322117939591408,279.5416886193405,230.29868698312285,0.0,285.25114462132984,231.17837190742219,266.0,256.0,0.0,1,1,113.42391171397099,8.4780627523931997,nan,349.28756665112877,1,115,0.32472931344636069,114.0,1,4.6300409364656048,7.1021312970241297
116,1,0,nan,monochrome,nan,nan,115,nan,0,0,nan,1,1,494,442,161,0,nan,nan,115,50970,277.0,214.0,1.0,1.1923010440952151,0.80577484246246023,1.0,0.60449726037145091,0.41502239010943309,337.74854263320026,365.77178677421256,103.00485425454472,32.944033993310434,28.460498941515414,219.20310216782974,200.02211911785679,52.733283150805548,1242.299999999995,0.88755387227373639,3.5939269084483385,232.06644004955888,0.0034180209040641785,0.00036621652543544769,4.8233783974289421,0.0038757915608584881,0.0089112687855958939,0.0034293195691300939,0.0045530005895538335,0.0037384603638201952,0.0032043945975601673,0.0032043945975601673,0.00012469521649973521,0.0016290662000903644,0.0051270313560962677,274.19238130613695,225.15665612171117,0.0,279.00555228565821,224.8430253090053,246.0,203.0,0.0,1,1,104.53418349375123,8.8962936184386745,nan,358.18386026956745,1,116,0.29184504130107736,115.0,1,-6.2455923356716312,-6.3353465984168906
117,1,0,nan,monochrome,nan,nan,116,nan,0,0,nan,1,1,494,442,161,0,nan,nan,116,51718,280.0,213.0,1.0,1.1952236280805417,0.80703022040068217,1.0,0.60727537457141512,0.36976267750277542,340.88910610468878,367.37174632788515,103.71113729971339,32.444733888830001,28.071337695236398,218.60039026518888,201.29847316917824,53.987489106561895,1325.7579999999946,0.88222099023412515,3.8222018759697676,236.85101327858865,0.0034180209040641785,0.00036621652543544769,4.7034247406567529,0.0038757915608584881,0.0089265275746583939,0.0034341436441776888,0.0045796630434005309,0.0037537193857133389,0.0032501716632395983,0.0032349126413464546,0.0001210805560205047,0.001640827092627413,0.0052643627859652042,276.28518665228165,224.47543942683379,0.0,280.98861131520943,224.47629452028306,270.0,246.0,0.0,1,1,105.7435745506275,2.0166840570801949,nan,360.20054432664762,1,117,0.29356861397392564,116.0,1,1.9830590295512138,-0.36673078872223641
118,1,0,nan,monochrome,nan,nan,117,nan,0,0,nan,1,1,494,442,161,0,nan,nan,117,51765,279.0,213.0,1.0,1.1941210322103524,0.80363167774444921,1.0,0.60851318944844124,0.38332686546530725,340.19705179285955,367.49149650025919,103.1746092796091,32.683881762505258,28.42534080710379,218.70979005873673,202.4604452393194,54.207994573977544,1302.6819999999948,0.88836451003947148,3.7947356370277703,239.28000556584448,0.0034332799259573221,0.00041199359111487865,4.7396654403126863,0.0039826049469411373,0.0089875636622309685,0.0034466263733222255,0.0046224283891788754,0.0037994964513927698,0.0032654306851327419,0.0032349126413464546,0.0001353502102650067,0.001661828536207883,0.0053406576626002789,274.95472885028755,224.91212079204985,0.0,279.65814739688977,225.49716990244374,242.0,215.0,0.0,1,1,105.45765700390832,1.6769975503417407,nan,361.87754187698937,1,118,0.29141807600692682,117.0,1,-1.3304639183196514,1.020875382160682
119,1,0,nan,monochrome,nan,nan,118,nan,0,0,nan,1,1,494,442,161,0,nan,nan,118,52483,279.0,214.0,1.0,1.1857751159042196,0.80182402342173242,1.0,0.61878654970760238,0.40034093821933669,340.98358387223419,367.49013592204079,103.83159442096611,33.356065422157762,29.017236257093817,221.63106863733171,203.75823079815191,54.920004395265899,1283.5099999999948,0.89513316220802808,3.7299305705819279,242.39183891448192,0.0034332799259573221,0.00038147554732859135,4.8369382190798147,0.0039368276484310627,0.0092164492234587669,0.0034377240281861085,0.0046184829166488559,0.0037689784076064825,0.0032501716632395983,0.0032349126413464546,0.00012179583476130024,0.0016927528738492014,0.0052491035312414169,275.43648335478042,226.08358111320481,0.0,280.27018272583501,226.26056056246784,247.0,193.0,0.0,1,1,106.42631668658689,0.97844393998283796,nan,362.85598581697218,1,119,0.29330180800784494,118.0,1,0.6120353289452396,0.7633906600241005
120,1,0,nan,monochrome,nan,nan,119,nan,0,0,nan,1,1,494,442,161,0,nan,nan,119,51993,282.0,214.0,1.0,1.1751933029985973,0.79453784719064147,1.0,0.61882431354812606,0.40150943915784865,336.43287075526183,365.20268345125834,104.30723848324239,33.240477999362319,29.0,219.04030472586203,204.28696182685587,52.900919522095812,1275.643999999995,0.8926909671548513,3.7260547790210694,242.07437493558973,0.0034332799259573221,0.000396734569221735,4.8302211083554347,0.0039063096046447754,0.0093385213986039162,0.0034373199068460049,0.0046559031972686652,0.0037842374294996262,0.0032501716632395983,0.0032349126413464546,0.00011876242999192077,0.0017183433316767015,0.0053559169173240662,276.79202266839803,225.25522017011716,0.0,281.6222376089089,225.26293924182102,244.0,220.0,0.0,1,1,106.7415870255344,1.6802680459537025,nan,364.53625386292589,1,120,0.29281473624204113,119.0,1,1.3520548830738903,-0.99762132064682874
121,1,0,nan,monochrome,nan,nan,120,nan,0,0,nan,1,1,494,442,161,0,nan,nan,120,49700,287.0,218.0,1.0,1.1067302292225172,0.74059751092936443,1.0,0.68485600110238387,0.52532494537962904,309.97350219311846,331.88250933123908,104.70912090166739,34.607612881962282,30.479501308256342,222.86052214082417,208.28635442613094,57.686792450366944,1090.3579999999959,0.9144434222631096,3.1790798818692565,236.20874597365037,0.0034637979697436094,0.00042725261300802231,5.9763810913831197,0.0042420080862939358,0.0093842986971139908,0.0034592816995312912,0.004752691065868217,0.0038300144951790571,0.0032501716632395983,0.003219653619453311,0.00014899589068015614,0.0017712575246437512,0.0057068741880357265,284.54044496965844,231.25332425573134,0.0,290.45676056338027,232.0985110663984,264.0,199.0,0.0,1,1,117.87937517293456,11.170221036400207,nan,375.70647489932611,1,121,0.31375390909757778,120.0,1,8.8345229544713675,6.8355718245773858
122,1,0,nan,monochrome,nan,nan,121,nan,0,0,nan,1,1,494,442,161,0,nan,nan,121,53476,284.0,217.0,1.0,1.1792503501708609,0.79894913399374934,1.0,0.61506256900993739,0.39694353485789496,342.66478335913666,369.33047531986853,104.84750831564858,34.013574089247236,29.732137494637012,222.93310411484543,206.07812246538785,52.574780787690202,1301.1279999999949,0.89027993973346209,3.8143282206729054,250.54609251604415,0.0034332799259573221,0.000396734569221735,5.0100330118672165,0.0039063096046447754,0.0096437018364667892,0.0034487596931943088,0.0046852063078024562,0.0037994964513927698,0.0032501716632395983,0.0032349126413464546,0.00012593595625149718,0.0017702334535878797,0.0053559169173240662,278.64212780913437,226.97893951409966,0.0,283.65197471763037,227.02212207345352,270.0,254.0,0.0,1,1,109.42679254426493,8.4896899598401259,nan,384.19616485916623,1,122,0.284820106375547,121.0,1,-6.8047858457499046,-5.0763889929448851
123,1,0,nan,monochrome,nan,nan,122,nan,0,0,nan,1,1,494,442,161,0,nan,nan,122,53515,279.0,216.0,1.0,1.190995685286437,0.8048105031044982,1.0,0.60693182720333894,0.41924921901029838,345.68709247800172,374.78660595063957,106.53168542738823,33.560679176956711,29.068883707497267,225.20256464336995,205.17629868330511,50.357265188463153,1266.5039999999949,0.88776635893862832,3.7309224070049822,252.74006518255919,0.0034485389478504658,0.000396734569221735,5.5525474499486478,0.0038757915608584881,0.00950637087225914,0.0034545577842638726,0.0047227892213876329,0.0037994964513927698,0.0032501716632395983,0.0032043945975601673,0.00013087485445905788,0.0017956584009383735,0.0055237659253180027,277.23428393683548,226.29271083983929,0.0,282.78607866953189,226.38413528917127,265.0,251.0,0.0,1,1,108.35700465592292,1.0755478153161597,nan,385.27171267448239,1,123,0.28124827515555023,122.0,1,-0.86589604809847742,-0.63798678428224775
124,1,0,nan,monochrome,nan,nan,123,nan,0,0,nan,1,1,494,442,161,0,nan,nan,123,53705,282.0,215.0,1.0,1.1768069973689592,0.79903765843561392,1.0,0.61524802382861721,0.41385761686510192,343.05945361420987,370.74114959092418,106.06601717798213,34.41712377802898,30.016662039607269,223.22624984685305,206.27512546358452,51.413634325061963,1276.9879999999951,0.89906920681688829,3.7555199505295604,255.741652214434,0.0034485389478504658,0.00041199359111487865,5.8877911734775967,0.0039215688593685627,0.00953688845038414,0.0034581215014084349,0.0047619709936585789,0.0038147554732859135,0.0032654306851327419,0.0032349126413464546,0.00013397237790201008,0.0018047708556991153,0.0057068741880357265,277.51082207288812,224.62661769794639,0.0,283.39856624150451,224.60309095987338,239.0,220.0,0.0,1,1,107.62390880952813,1.8834170883649404,nan,387.15512976284731,1,124,0.27798652409811381,123.0,1,0.61248757197262194,-1.7810443292978846
125,1,0,nan,monochrome,nan,nan,124,nan,0,0,nan,1,1,494,442,161,0,nan,nan,124,54394,285.0,212.0,1.0,1.1680132261450045,0.78572836966769688,1.0,0.62322693003964347,0.42258326313833833,341.32706808803607,371.39736132611387,107.18675291284833,34.429389812008303,30.016662039607269,230.73465939252105,211.13525953727157,51.569962533458252,1271.815999999995,0.89050055253141225,3.7325246050022542,260.59553192323074,0.0034637979697436094,0.00044251163490116596,5.2329303093020245,0.0040283817797899246,0.00952162966132164,0.0034624532513935569,0.0047908874494104262,0.0038452735170722008,0.0032501716632395983,0.0032349126413464546,0.00014242425082892579,0.0018199571270781957,0.0057984283193945885,281.16764371572771,224.51839285518997,0.0,286.38989594440562,224.8525204985844,273.0,245.0,0.0,1,1,110.04654039603466,3.0017109264950954,nan,390.1568406893424,1,125,0.28205718551954817,124.0,1,2.9913297029011119,0.24942953871101281
126,1,0,nan,monochrome,nan,nan,125,nan,0,0,nan,1,1,494,442,161,0,nan,nan,125,54750,284.0,212.0,1.0,1.1707526306681313,0.79367438538249613,1.0,0.62559989030577268,0.41875913613573951,344.40950185375254,371.82791718750758,107.07474025184464,34.840222741530916,30.528675044947494,227.35788569586941,209.51904287714208,52.872935366723816,1281.7839999999949,0.89076532604451375,3.7757381568662822,263.403069953667,0.0034637979697436094,0.00044251163490116596,5.3532316545642811,0.0042267492972314358,0.0095979245379567146,0.0034767386343151768,0.0048110149763226848,0.0038452735170722008,0.0032501716632395983,0.0032501716632395983,0.00016064499613762482,0.0018397861833836212,0.0058442056179046631,280.61700797624098,224.97457842785619,0.0,285.96363470319636,225.24042009132421,251.0,222.0,0.0,1,1,109.97572226149789,0.57633734895889999,nan,390.73317803830128,1,126,0.28145990267229781,125.0,1,-0.42626124120926079,0.38789959273981367
127,1,0,nan,monochrome,nan,nan,126,nan,0,0,nan,1,1,494,442,161,0,nan,nan,126,55199,286.0,213.0,1.0,1.1495518733974202,0.77043750069268568,1.0,0.63279834919179179,0.37886108797331014,338.21779453244449,369.68229603268804,110.0,35.255970301894322,30.594117081556711,235.4755855311023,215.61909827033244,52.492714342244554,1353.1019999999944,0.8972602183047651,3.9344167239032686,267.75723195332102,0.0034637979697436094,0.00045777065679430962,4.8230353675554589,0.00396734569221735,0.0095674069598317146,0.0034725655109472801,0.0048507623680378456,0.0038605325389653444,0.0032501716632395983,0.0032349126413464546,0.00014516166538963875,0.0018544394789370344,0.0059815365821123123,281.71047250309738,224.87594560152019,0.0,286.53265457707568,224.96666606279101,256.0,219.0,0.0,1,1,110.22922764920041,0.63144666046134701,nan,391.36462469876261,1,127,0.28165352894131651,126.0,1,0.56901987387931285,-0.27375402853320452
128,1,0,nan,monochrome,nan,nan,127,nan,0,0,nan,1,1,494,442,161,0,nan,nan,127,55303,287.0,213.0,1.0,1.1610872555274858,0.77848636738751109,1.0,0.63155069832242738,0.42135410771752485,341.74780042338188,377.24262749588627,110.20889256316842,35.176386895315339,30.463092423455635,232.63813101037414,214.50194172054927,51.378724790473321,1284.2679999999948,0.89693873413615555,3.7650263223331422,269.49946146621369,0.0034790569916367531,0.00048828870058059692,5.4662151188832109,0.0040131229907274246,0.0094148162752389908,0.0034668750666051033,0.0048731436172759829,0.0038910505827516317,0.0032501716632395983,0.0032501716632395983,0.00014200911359819852,0.0018428251327883053,0.0060730907134711742,282.28390092282143,224.56925393289876,0.0,287.74950726000395,224.65083268538777,279.0,244.0,0.0,1,1,110.95441957045549,1.2571718952600242,nan,392.62179659402261,1,128,0.28259872613538106,127.0,1,1.2168526829282769,-0.31583337740323714
129,1,0,nan,monochrome,nan,nan,128,nan,0,0,nan,1,1,494,442,161,0,nan,nan,128,55559,285.0,212.0,1.0,1.1464456485767807,0.76927467216966561,1.0,0.63878541206769679,0.45567174522742532,338.64448695400364,370.64403408121922,111.01801655587259,35.821642707981347,31.064449134018133,234.39320770585439,216.36612934850811,51.665897978797425,1237.815999999995,0.90676002089045571,3.6257114517502487,271.70562609098852,0.0034790569916367531,0.00050354772247374058,5.2771503039398544,0.0039978637360036373,0.0093690399080514908,0.0034729036894159469,0.0048903980649577655,0.0039063096046447754,0.0032501716632395983,0.0032349126413464546,0.00015337979754504423,0.0018315703157459012,0.0061646448448300362,280.64458997241741,222.9525772608811,0.0,285.92168685541498,222.92883241239042,245.0,217.0,0.0,1,1,108.44755869510723,2.5112173087239489,nan,395.13301390274654,1,129,0.27445835928505652,128.0,1,-1.8278204045889765,-1.7220002729973487
130,1,0,nan,monochrome,nan,nan,129,nan,0,0,nan,1,1,494,442,161,0,nan,nan,129,56319,279.0,207.0,1.0,1.1556655895284085,0.77654451158458382,1.0,0.6393492870765598,0.45885868434141475,343.69382801258234,371.05255692421792,111.5212984142491,35.967243820760586,31.32091952673165,237.39898136780812,216.54855640652198,52.814275284463385,1241.9179999999951,0.90149344516831287,3.6799725340679288,275.28197466442361,0.0034790569916367531,0.00050354772247374058,6.5766628113654457,0.0039978637360036373,0.0093995574861764908,0.0034815255762232059,0.0048879059405249311,0.0039063096046447754,0.0032501716632395983,0.0032501716632395983,0.00015398940994495932,0.0018122296215180756,0.0061493860557675362,276.7870995449079,221.49880378268426,0.0,283.27411708304481,222.5809762247199,276.0,229.0,0.0,1,1,106.20239654307501,2.6703238805187759,nan,397.80333778326531,1,130,0.26697211022632777,129.0,1,-2.6475697723701614,-0.34785618767051574
131,1,0,nan,monochrome,nan,nan,130,nan,0,0,nan,1,1,494,442,161,0,nan,nan,130,56749,278.0,206.0,1.0,1.1465834733215501,0.76688666658383287,1.0,0.65106007067137805,0.46929229126702743,341.82643277343334,368.89700459613385,112.76967677527502,36.325140053083842,31.622776601683793,240.58909504091872,219.37823945142983,53.53243696459932,1232.7139999999949,0.91090618704805004,3.6312199654057622,276.06496101547964,0.0034943160135298967,0.00053406576626002789,6.4197947262110731,0.0042267492972314358,0.0092927441000938416,0.0034949181572721485,0.0048646665318416117,0.0039368276484310627,0.0032501716632395983,0.0032349126413464546,0.00018346736478467386,0.0017375841909692976,0.0061341268010437489,275.89704186285502,219.77237792921693,0.0,282.18257590442124,221.07845072159861,255.0,237.0,0.0,1,1,104.39632107739241,1.8571604756080786,nan,399.66049825887336,1,131,0.26121250794661088,130.0,1,-1.0915411786235723,-1.5025255031212907
132,1,0,nan,monochrome,nan,nan,131,nan,0,0,nan,1,1,494,442,161,0,nan,nan,131,55735,269.0,209.0,1.0,1.1506803532516265,0.77302433713112084,1.0,0.64818691414881491,0.46776497452286608,340.50572795895306,365.64600367021654,111.80339887498948,35.491276712586732,31.0,237.24834841054093,216.00878642921222,52.981141596552796,1223.643999999995,0.91194685559546096,3.5840695819351822,235.10429830127396,0.0034637979697436094,0.00041199359111487865,4.4589107875088621,0.0045166704803705215,0.006729228887706995,0.0034729356414100604,0.0042182524141253066,0.0038300144951790571,0.0032501716632395983,0.003219653619453311,0.00015892455163036,0.00093455750012172813,0.00474555604159832,270.65810497795542,221.68716603914302,0.0,275.04169731766393,222.50325648156453,234.0,190.0,0.0,1,1,100.04650678999312,7.2816356984156476,nan,406.942133957289,1,132,0.24584946713945721,131.0,1,-7.1408785867573101,1.4248057599659205
133,1,0,nan,monochrome,nan,nan,132,nan,0,0,nan,1,1,494,442,161,0,nan,nan,132,56429,263.0,204.0,1.0,1.1569607362092962,0.77792594168256401,1.0,0.64968453532283321,0.5058776522317624,344.48669819898618,364.81913327017264,110.45361017187261,35.609848793431098,31.256999216175569,239.75506408603886,216.46027455642476,50.855035458201485,1183.9499999999953,0.90832119373194131,3.4373235669918358,211.0461910481099,0.0034332799259573221,0.00027466239407658577,2.2479878778579674,0.0040131229907274246,0.0046387426555156708,0.0034407643313231588,0.0037400306765689611,0.0037232013419270515,0.0032501716632395983,0.0032349126413464546,0.00011260094825960926,0.0003156606972945525,0.0039826049469411373,268.52899990232419,219.34345557310718,0.0,270.70851866947845,219.894043842705,247.0,176.0,0.0,1,1,95.117325357927896,5.0581051582460077,nan,412.00023911553501,1,133,0.23086716056796913,132.0,1,-4.3331786481854806,-2.6092126388595318
134,1,0,nan,monochrome,nan,nan,133,nan,0,0,nan,1,1,494,442,161,0,nan,nan,133,60934,246.0,210.0,1.0,1.1241301307581184,0.75123564968495726,1.0,0.67953607672577232,0.61419159000655199,347.80414580783514,362.49275854836054,118.15244390193544,39.091822128387001,34.481879299133332,247.26974420239807,229.56259252879255,47.998506370640428,1116.5619999999958,0.93556063932689504,3.2566567475441843,219.32419316470623,0.0034332799259573221,0.00012207217514514923,1.4511453254929825,0.0038452735170722008,0.0040741590782999992,0.0034389194799832991,0.0035993729800227496,0.0036469062324613333,0.0032501716632395983,0.0032043945975601673,0.00010945034407291242,0.00015954985990314122,0.0037232013419270515,256.48624568092856,223.43312265685711,0.0,257.85677946630778,223.91005021826894,266.0,284.0,0.0,1,1,89.524329534721673,13.464602027348745,nan,425.46484114288376,1,134,0.21041534076997148,133.0,1,-12.851739203170666,4.0160063755639328
